SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm1241703	pheno_200	6.188e-03	0.006186	1.873e-02	[[26121, 147], [487, 14]]	14	Myeloproliferative disease	2.28	7.115e-09	0.00	0.000e+00	5.11	2.215e-06	5.11	9.878e-07	8.313e-09	549.99
exm1244963	pheno_446.6	1.369e-02	0.01369	1.453e-03	[[23377, 645, 1], [28, 7, 0]]	7.0	Polyarteritis nodosa	9.44	1.119e-07	9.11	1.362e-07	8.14	4.741e-05	8.14	1.578e-05	1.883e-07	57.10
exm1247268	pheno_270.32	1.474e-03	0.001474	1.134e-02	[[27381, 74], [309, 7]]	7	Paraproteinemia	9.21	4.057e-08	8.71	8.327e-08	8.38	3.910e-05	8.38	1.335e-05	1.213e-07	60.51
exm1247933	pheno_270.32	1.043e-03	0.001043	1.134e-02	[[27589, 51], [311, 6]]	6	Paraproteinemia	11.12	4.829e-08	11.09	4.822e-08	10.44	4.523e-05	10.44	1.393e-05	8.850e-08	43.37
exm1249577	pheno_204.3	1.302e-02	0.01302	1.074e-03	[[26279, 694, 5], [22, 6, 1]]	8.0	Monocytic leukemia	12.11	9.668e-11	11.87	1.136e-10	12.10	9.401e-07	12.10	2.592e-07	8.828e-11	180.34
exm1255809	pheno_502	1.262e-03	0.001278	1.763e-02	[[20185, 43], [356, 7]]	7	Postinflammatory pulmonary fibrosis	9.82	4.958e-08	9.69	5.665e-08	9.23	2.599e-05	9.23	8.756e-06	7.027e-08	62.45
exm1256501	pheno_079.2	1.851e-03	0.00185	1.021e-03	[[24366, 81, 3], [23, 1, 1]]	3.0	Infectious mononucleosis	21.74	1.432e-08	24.18	4.955e-09	35.81	1.107e-04	35.81	1.687e-05	7.335e-09	10.38
exm1257719	pheno_794	1.396e-03	0.001396	1.687e-03	[[29500, 80], [47, 3]]	3	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	24.87	1.335e-07	23.48	1.969e-07	23.54	3.778e-04	23.54	7.104e-05	3.424e-07	9.27
exm1260167	pheno_728.71	1.264e-03	0.001263	2.667e-03	[[23468, 44, 2], [60, 3, 0]]	3.0	Contracture of palmar fascia	22.84	3.866e-08	18.56	1.678e-07	23.87	3.532e-04	23.87	6.682e-05	2.610e-07	9.42
exm1261200	pheno_642.1	2.748e-03	0.002748	6.860e-03	[[15081, 87], [98, 6]]	6	Preeclampsia and eclampsia	11.98	2.389e-08	0.00	0.000e+00	10.61	4.071e-05	10.61	1.214e-05	6.659e-08	44.77
exm1261200	pheno_697	2.748e-03	0.002748	1.112e-02	[[25047, 139], [274, 10]]	10	Sarcoidosis	6.21	4.657e-08	6.44	2.272e-08	6.58	7.092e-06	6.58	2.739e-06	1.673e-08	195.34
exm1261995	pheno_930	1.026e-03	0.001026	4.977e-03	[[24146, 43], [117, 4]]	4	Allergic reaction to food	20.48	1.207e-07	20.30	1.149e-07	19.20	8.827e-05	19.20	1.939e-05	4.157e-08	18.14
exm1262354	pheno_324	1.127e-03	0.001127	3.389e-03	[[29046, 63], [95, 4]]	4	Other CNS infection and poliomyelitis	19.4	1.876e-08	19.54	1.675e-08	19.41	8.079e-05	19.41	1.737e-05	2.843e-08	18.70
exm1262644	pheno_571.6	2.062e-03	0.002061	1.011e-02	[[23096, 99], [230, 8]]	8	Primary biliary cirrhosis	8.08	2.628e-08	7.71	4.823e-08	8.11	1.382e-05	8.11	4.795e-06	2.412e-08	102.94
exm1262644	pheno_642.1	2.062e-03	0.002061	6.860e-03	[[15073, 65], [99, 5]]	5	Preeclampsia and eclampsia	14.16	5.281e-08	0.00	0.000e+00	11.71	1.143e-04	11.71	3.225e-05	2.908e-07	25.99
exm1264809	pheno_523.32	1.009e-03	0.001009	1.126e-03	[[27463, 47], [28, 3]]	3	Chronic periodontitis	68.16	2.989e-11	65.40	2.932e-11	62.61	2.442e-05	62.61	2.873e-06	7.767e-11	10.77
exm1264809	pheno_525	1.009e-03	0.001009	4.739e-03	[[27463, 47], [127, 4]]	4	Other diseases of the teeth and supporting structures	18.73	3.11e-08	18.20	4.052e-08	18.40	1.013e-04	18.40	2.263e-05	5.690e-08	17.96
exm1269718	pheno_281.11	1.464e-03	0.001463	1.054e-02	[[19014, 43], [197, 6]]	6	Pernicious anemia	13.48	5.654e-08	13.42	3.489e-08	13.47	1.221e-05	13.47	3.357e-06	4.991e-09	54.83
exm1270003	pheno_430.3	3.617e-03	0.003616	6.091e-03	[[24466, 169], [143, 8]]	8	Subdural hemorrhage	7.72	4.481e-08	7.82	3.518e-08	8.10	1.345e-05	8.10	4.597e-06	2.117e-08	105.45
exm1272378	pheno_172.1	8.607e-02	0.08609	4.747e-02	[[20278, 3622, 175], [915, 264, 20]]	304.0	Melanomas of skin, dx or hx	1.65	4.862e-15	1.64	1.331e-14	1.61	-4.570e-11	1.61	4.036e-13	2.806e-14	nan
exm1272378	pheno_172	8.607e-02	0.08609	1.130e-01	[[20278, 3622, 175], [2433, 592, 39]]	670.0	Skin cancer	1.42	2.296e-14	1.40	2.655e-13	1.37	-7.861e-11	1.37	3.764e-12	9.664e-13	nan
exm1272378	pheno_172.11	8.607e-02	0.08609	4.137e-02	[[20278, 3622, 175], [789, 232, 17]]	266.0	Melanomas of skin	1.67	6.074e-14	1.66	1.277e-13	1.63	-1.318e-11	1.63	3.005e-12	2.350e-13	nan
exm1272378	pheno_702.1	8.607e-02	0.08609	6.829e-02	[[19086, 3407, 165], [1315, 319, 26]]	371.0	Actinic keratosis	1.51	1.84e-11	1.45	5.257e-10	1.40	1.743e-08	1.40	9.105e-09	3.073e-09	nan
exm1272378	pheno_172.2	8.607e-02	0.08609	8.372e-02	[[20278, 3622, 175], [1752, 417, 27]]	471.0	Other non-epithelial cancer of skin	1.4	5.282e-10	1.36	5.741e-09	1.34	5.100e-08	1.34	2.376e-08	1.016e-08	nan
exm1272386	pheno_172.11	7.746e-02	0.07745	4.137e-02	[[20560, 3379, 137], [818, 209, 12]]	233.0	Melanomas of skin	1.54	2.189e-09	1.55	1.792e-09	1.54	1.034e-08	1.54	5.002e-09	1.054e-09	nan
exm1272386	pheno_172.1	7.746e-02	0.07745	4.747e-02	[[20560, 3379, 137], [952, 233, 15]]	263.0	Melanomas of skin, dx or hx	1.5	2.894e-09	1.50	2.268e-09	1.50	1.001e-08	1.50	5.061e-09	1.192e-09	nan
exm127281	pheno_353	1.329e-03	0.001329	5.744e-03	[[25891, 68], [145, 5]]	5	Nerve root and plexus disorders	12.93	5.858e-08	13.08	4.859e-08	13.13	6.420e-05	13.13	1.709e-05	6.469e-08	29.66
exm1273309	pheno_610.2	1.060e-03	0.00106	1.613e-03	[[12357, 20, 0], [18, 2, 0]]	2.0	Fibroadenosis of breast	67.05	1.165e-07	0.00	0.000e+00	65.09	5.744e-04	65.09	6.457e-05	8.884e-08	4.60
exm1277018	pheno_512.2	1.072e-01	0.1073	1.613e-02	[[15285, 3675, 206], [217, 83, 13]]	109.0	Painful respiration	1.78	8.786e-08	1.77	8.815e-08	1.77	4.645e-07	1.77	2.396e-07	5.768e-08	26655.55
exm1279195	pheno_635.3	1.717e-03	0.001716	1.370e-03	[[15256, 42, 3], [19, 1, 1]]	3.0	Placenta previa and abruptio placenta	17.44	1.33e-07	0.00	0.000e+00	48.96	4.762e-05	48.96	6.320e-06	5.980e-10	10.66
exm1279453	pheno_352.2	1.430e-03	0.001429	6.011e-03	[[25887, 75], [152, 5]]	5	Facial nerve disorders [CN7]	12.15	1.151e-07	11.82	1.487e-07	11.35	1.231e-04	11.35	3.507e-05	3.044e-07	26.23
exm1282050	pheno_703.8	2.692e-03	0.002691	1.576e-03	[[27730, 148], [40, 4]]	4	Other specified diseases of nail	19.03	3.635e-08	18.86	3.310e-08	18.74	9.672e-05	18.74	2.078e-05	5.338e-08	17.92
exm1282379	pheno_642.1	4.017e-03	0.004032	6.860e-03	[[14977, 119], [94, 8]]	8	Preeclampsia and eclampsia	13.48	3.33e-11	0.00	0.000e+00	10.71	2.165e-06	10.71	6.514e-07	5.079e-10	155.64
exm1282533	pheno_286.3	1.077e-03	0.001076	1.941e-03	[[12324, 18], [22, 2]]	2	Coagulation defects complicating pregnancy or postpartum	99.99	2.191e-08	0.00	0.000e+00	62.24	6.714e-04	62.24	7.783e-05	1.979e-07	4.49
exm1282943	pheno_731	1.569e-03	0.001569	1.381e-03	[[22321, 62], [29, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	58.91	2.235e-10	51.08	5.912e-10	37.24	1.087e-04	37.24	1.641e-05	1.014e-08	10.03
exm1283283	pheno_293	6.025e-03	0.006023	1.054e-03	[[27140, 334], [24, 5]]	5	Symptoms involving head and neck	16.45	1.634e-08	16.81	1.191e-08	16.93	2.572e-05	16.93	5.876e-06	1.334e-08	31.02
exm1283919	pheno_312.3	3.247e-03	0.003246	1.177e-03	[[27841, 170, 0], [30, 2, 1]]	4.0	Impulse control disorder	20.86	8.323e-09	20.49	9.829e-09	21.20	5.550e-05	21.20	1.118e-05	8.675e-09	19.95
exm1285169	pheno_279.8	2.725e-03	0.002724	8.044e-04	[[27184, 142], [19, 3]]	3	Other specified disorders involving the immune mechanism	30.62	5.28e-08	31.04	4.467e-08	30.23	2.088e-04	30.23	3.447e-05	9.001e-08	9.38
exm1290818	pheno_158	1.968e-03	0.001968	9.416e-03	[[25265, 89, 0], [233, 8, 0]]	8.0	Neoplasm of unspecified nature of digestive system	10.12	9.464e-10	10.18	8.313e-10	9.60	4.050e-06	9.60	1.300e-06	1.514e-09	143.53
exm129256	pheno_705.3	2.910e-03	0.002909	1.610e-03	[[26501, 155, 1], [39, 4, 0]]	4.0	Hidradenitis	16.8	5.814e-08	16.49	6.320e-08	16.52	1.394e-04	16.52	3.181e-05	1.064e-07	17.74
exm1292563	pheno_535.2	3.314e-03	0.00333	1.711e-02	[[25752, 156], [438, 13]]	13	Atrophic gastritis	4.87	9.581e-08	4.87	1.054e-07	4.90	7.426e-06	4.90	3.354e-06	5.386e-08	308.13
exm1292569	pheno_535.2	3.197e-03	0.003213	1.711e-02	[[25753, 149], [438, 13]]	13	Atrophic gastritis	5.09	4.577e-08	5.08	5.196e-08	5.13	4.685e-06	5.13	2.073e-06	2.366e-08	364.96
exm1293251	pheno_798.1	1.021e-03	0.001021	3.149e-03	[[15218, 27], [49, 3]]	3	Chronic fatigue syndrome	41.94	8.843e-09	35.94	1.928e-08	34.51	1.410e-04	34.51	2.286e-05	2.611e-08	9.71
exm1297321	pheno_731	1.444e-03	0.001444	1.381e-03	[[22208, 55], [29, 3]]	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	51.28	5.264e-10	47.62	7.550e-10	41.77	7.854e-05	41.77	1.124e-05	3.714e-09	10.21
exm129979	pheno_379.4	1.464e-03	0.001463	1.122e-03	[[25740, 68], [26, 3]]	3	Anomalies of pupillary function	44.2	1.493e-09	42.22	1.903e-09	43.68	6.903e-05	43.68	9.607e-06	2.467e-09	10.29
exm1300180	pheno_302.1	3.163e-03	0.003162	1.712e-03	[[20280, 126, 2], [31, 4, 0]]	4.0	Decreased libido	16.16	3.702e-08	15.26	5.738e-08	18.97	8.552e-05	18.97	1.828e-05	3.047e-08	18.79
exm1300180	pheno_302	3.163e-03	0.003162	2.882e-03	[[20280, 126, 2], [54, 5, 0]]	5.0	Sexual and gender identity disorders	11.85	4.873e-08	11.37	6.942e-08	13.85	4.700e-05	13.85	1.197e-05	2.514e-08	32.25
exm1301097	pheno_713.5	3.785e-03	0.003784	3.364e-03	[[24116, 179, 1], [76, 6, 0]]	6.0	Arthropathy associated with neurological disorders	10.03	4.538e-08	9.94	4.573e-08	10.16	4.381e-05	10.16	1.310e-05	5.696e-08	46.95
exm130531	pheno_872	1.043e-03	0.001043	2.322e-03	[[26150, 55], [58, 3]]	3	Traumatic amputation	25.55	1.116e-07	26.07	9.010e-08	24.59	3.358e-04	24.59	6.237e-05	2.477e-07	9.36
exm1306150	pheno_110.13	1.094e-03	0.001093	3.372e-03	[[25656, 53], [81, 6]]	6	Dermatophytosis of the body	37.38	2.812e-15	36.19	1.071e-15	35.86	4.821e-08	35.86	8.074e-09	1.466e-15	110.27
exm1307508	pheno_621	2.019e-03	0.002018	4.224e-03	[[15265, 55], [61, 4]]	4	Endometrial hyperplasia	18.12	6.107e-08	0.00	0.000e+00	18.20	1.109e-04	18.20	2.476e-05	8.191e-08	17.42
exm1308508	pheno_580.4	1.061e-03	0.001061	3.894e-03	[[22184, 46], [83, 4]]	4	Renal sclerosis, NOS	21.57	1.105e-08	22.75	5.680e-09	23.24	4.327e-05	23.24	8.624e-06	5.919e-09	19.71
exm130948	pheno_709.2	7.890e-03	0.007887	6.300e-03	[[24376, 386, 1], [146, 10, 1]]	12.0	Sicca syndrome	4.97	1.395e-07	4.91	1.464e-07	5.03	1.073e-05	5.03	4.663e-06	6.481e-08	248.84
exm131017	pheno_500	1.413e-03	0.001413	3.252e-03	[[20175, 54], [62, 4]]	4	Lung disease due to external agents	22.49	7.303e-09	22.24	8.013e-09	24.10	3.792e-05	24.10	7.374e-06	4.145e-09	19.95
exm1316513	pheno_281.1	1.464e-03	0.001463	1.935e-02	[[19001, 55], [369, 7]]	7	Megaloblastic anemia	10.32	4.72e-08	8.65	2.611e-07	6.55	1.891e-04	6.55	7.388e-05	3.487e-06	37.20
exm1317404	pheno_642.1	2.764e-03	0.002763	6.860e-03	[[14933, 84], [97, 7]]	7	Preeclampsia and eclampsia	14.72	1.355e-10	0.00	0.000e+00	12.83	2.994e-06	12.83	8.260e-07	4.374e-10	104.53
exm1317675	pheno_279.7	1.531e-03	0.00153	9.569e-03	[[27247, 77], [257, 7]]	7	Other immunological findings	9.89	1.535e-08	9.72	1.967e-08	9.64	1.641e-05	9.64	5.226e-06	1.787e-08	75.50
exm1318958	pheno_619.2	4.042e-02	0.04043	7.000e-03	[[13323, 1127, 20], [77, 23, 2]]	27.0	Disorders of uterus, NEC	3.65	8.518e-10	0.00	0.000e+00	3.63	8.556e-08	3.63	4.434e-08	5.207e-10	7540.25
exm1319461	pheno_958.1	1.640e-02	0.01641	1.519e-03	[[27992, 921, 11], [34, 10, 0]]	10.0	Postoperative shock	7.38	2.228e-09	7.43	1.978e-09	7.74	1.963e-06	7.74	6.807e-07	1.472e-09	273.92
exm1320442	pheno_707.3	1.448e-03	0.001448	6.417e-03	[[28075, 76, 1], [177, 4, 1]]	6.0	Chronic ulcer of unspecified site	9.88	3.26e-08	9.76	2.933e-08	12.08	1.797e-05	12.08	5.046e-06	7.620e-09	55.64
exm1320442	pheno_686.5	1.448e-03	0.001448	1.462e-03	[[24493, 64, 1], [34, 1, 1]]	3.0	Pyoderma	21.27	4.795e-08	21.20	4.777e-08	32.31	1.470e-04	32.31	2.372e-05	1.730e-08	10.22
exm1321407	pheno_716	1.062e-03	0.001061	5.072e-02	[[24205, 42], [1283, 12]]	12	Other arthropathies	7.52	7.196e-09	6.91	1.152e-08	5.39	1.297e-05	5.39	6.089e-06	2.359e-07	171.07
exm1321407	pheno_716.9	1.062e-03	0.001061	4.878e-02	[[24205, 42], [1232, 11]]	11	Arthropathy NOS	7.25	4.485e-08	6.65	6.885e-08	5.15	4.087e-05	5.15	1.934e-05	1.173e-06	102.53
exm1321744	pheno_642.1	1.911e-03	0.00191	6.860e-03	[[15067, 63], [99, 5]]	5	Preeclampsia and eclampsia	15.03	2.912e-08	0.00	0.000e+00	12.08	9.975e-05	12.08	2.776e-05	2.127e-07	26.66
exm1321744	pheno_575.1	1.911e-03	0.00191	8.587e-03	[[27126, 99], [229, 7]]	7	Cholangitis	8.67	6.152e-08	8.54	6.733e-08	8.38	3.750e-05	8.38	1.266e-05	1.019e-07	62.35
exm1322523	pheno_907	1.514e-03	0.001514	5.257e-03	[[29244, 82], [150, 5]]	5	Injuries to the nervous system	12.43	8.056e-08	12.16	1.037e-07	11.89	9.832e-05	11.89	2.731e-05	1.721e-07	27.62
exm1325186	pheno_617	1.148e-03	0.001147	3.898e-03	[[14999, 29], [56, 3]]	3	Disorders secondary to childbirth, surgery, trauma	27.32	1.092e-07	0.00	0.000e+00	27.71	2.599e-04	27.71	4.678e-05	1.512e-07	9.31
exm1325799	pheno_735.23	2.187e-03	0.002186	2.044e-03	[[26259, 109], [50, 4]]	4	Hallux rigidus	19.27	2.818e-08	19.02	2.706e-08	19.27	8.505e-05	19.27	1.810e-05	3.517e-08	18.40
exm1326815	pheno_259.8	4.307e-03	0.004305	8.932e-04	[[25505, 223, 0], [20, 2, 1]]	4.0	Polyglandular activity in multiple endocrine adenomatosis	20.99	1.12e-08	20.70	1.150e-08	21.88	5.186e-05	21.88	1.026e-05	8.566e-09	19.67
exm1326941	pheno_686.2	1.447e-03	0.001446	1.584e-03	[[24516, 67], [36, 3]]	3	Impetigo	31.19	2.498e-08	30.19	2.951e-08	30.49	1.869e-04	30.49	3.106e-05	4.758e-08	9.76
exm1329699	pheno_642.1	2.566e-03	0.002565	6.860e-03	[[15079, 78], [98, 6]]	6	Preeclampsia and eclampsia	14.61	1.989e-09	0.00	0.000e+00	11.84	2.290e-05	11.84	6.499e-06	1.816e-08	50.26
exm1329699	pheno_575.1	2.566e-03	0.002565	8.587e-03	[[27137, 133], [227, 9]]	9	Cholangitis	8.27	2.04e-09	8.19	2.171e-09	8.09	4.017e-06	8.09	1.394e-06	2.982e-09	186.86
exm1331598	pheno_642.1	2.324e-03	0.002323	6.860e-03	[[15116, 73], [98, 7]]	7	Preeclampsia and eclampsia	16.77	1.873e-11	0.00	0.000e+00	14.79	1.237e-06	14.79	3.203e-07	5.591e-11	121.27
exm1331598	pheno_575.1	2.324e-03	0.002323	8.587e-03	[[27216, 120], [229, 8]]	8	Cholangitis	8.19	1.737e-08	8.16	1.642e-08	7.92	1.560e-05	7.92	5.438e-06	2.887e-08	101.38
exm1331598	pheno_571.6	2.324e-03	0.002323	1.011e-02	[[23171, 109], [230, 8]]	8	Primary biliary cirrhosis	7.28	1.088e-07	7.03	1.712e-07	7.39	2.584e-05	7.39	9.346e-06	8.716e-08	86.95
exm1331598	pheno_642	2.324e-03	0.002323	1.209e-02	[[15116, 73], [179, 7]]	7	Hypertension complicating pregnancy, childbirth, and the puerperium	8.87	1.143e-07	0.00	0.000e+00	8.10	5.110e-05	8.10	1.776e-05	2.331e-07	55.22
exm1335385	pheno_457.3	1.312e-03	0.001329	1.669e-02	[[22566, 53], [377, 7]]	7	Encounter for long-term (current) use of aspirin	9.74	8.277e-08	9.10	1.312e-07	7.91	6.171e-05	7.91	2.208e-05	3.724e-07	51.52
exm1336148	pheno_442.4	1.565e-03	0.001564	9.554e-04	[[23979, 70, 1], [20, 3, 0]]	3.0	Arterial dissection	32.87	2.223e-08	32.49	1.713e-08	46.54	5.252e-05	46.54	7.059e-06	6.564e-10	10.81
exm1337306	pheno_367.2	3.315e-03	0.003314	5.885e-03	[[27184, 177], [154, 8]]	8	Astigmatism	7.86	2.805e-08	7.85	2.980e-08	7.98	1.465e-05	7.98	5.036e-06	2.454e-08	103.83
exm1338155	pheno_381.9	1.094e-03	0.001093	4.240e-03	[[26012, 54], [107, 4]]	4	Otorrhea	16.91	1.006e-07	15.93	2.072e-07	18.01	1.089e-04	18.01	2.444e-05	6.713e-08	17.85
exm1342408	pheno_818.2	1.548e-03	0.001547	2.571e-03	[[28628, 81, 0], [70, 3, 1]]	5.0	Subarachnoid hemorrhage (injury)	19.0	9.386e-10	19.31	5.360e-10	24.75	3.091e-06	24.75	5.979e-07	1.384e-11	47.36
exm1344111	pheno_642.1	2.864e-03	0.002863	6.860e-03	[[14933, 89], [97, 6]]	6	Preeclampsia and eclampsia	11.56	3.948e-08	0.00	0.000e+00	10.38	4.586e-05	10.38	1.381e-05	8.712e-08	43.62
exm1344848	pheno_360.3	2.271e-03	0.002271	7.547e-04	[[26365, 111, 2], [18, 1, 1]]	3.0	Hypotony of eye	22.3	2.297e-08	22.59	1.412e-08	37.26	1.001e-04	37.26	1.490e-05	5.645e-09	10.40
exm1344983	pheno_374.2	1.295e-03	0.001295	1.089e-03	[[25626, 56, 1], [26, 1, 1]]	3.0	Lagophthalmos	25.4	1.319e-08	25.01	1.492e-08	50.07	4.210e-05	50.07	5.486e-06	2.935e-10	10.97
exm1344983	pheno_574.11	1.295e-03	0.001295	2.733e-03	[[27300, 63, 1], [72, 2, 1]]	4.0	Cholelithiasis with acute cholecystitis	15.44	2.9e-08	15.16	3.763e-08	23.04	4.037e-05	23.04	7.965e-06	3.430e-09	20.73
exm1348786	pheno_426.8	1.060e-03	0.00106	2.439e-03	[[18364, 41], [42, 3]]	3	Other cardiac conduction disorders	35.4	1.047e-08	32.11	2.033e-08	31.99	1.674e-04	31.99	2.761e-05	3.739e-08	9.75
exm1349767	pheno_681.6	1.060e-03	0.00106	7.749e-03	[[24534, 49, 1], [187, 5, 0]]	5.0	Cellulitis and abscess of foot, toe	12.13	6.506e-08	11.54	1.079e-07	12.71	7.518e-05	12.71	2.060e-05	9.784e-08	28.68
exm1351812	pheno_528.12	1.783e-03	0.001783	1.052e-03	[[27428, 97], [26, 3]]	3	Oral aphthae	33.47	1.852e-08	33.03	1.754e-08	32.63	1.582e-04	32.63	2.526e-05	3.194e-08	9.79
exm1352854	pheno_723	2.156e-03	0.002155	5.076e-03	[[24179, 99], [118, 6]]	6	Other disorders of cervical region	13.27	2.262e-09	12.85	3.307e-09	12.42	1.627e-05	12.42	4.472e-06	6.717e-09	55.59
exm1353655	pheno_732	2.154e-03	0.002153	1.696e-03	[[25205, 106], [39, 4]]	4	Osteochondropathies	23.87	4.388e-09	24.00	4.200e-09	24.39	3.633e-05	24.39	6.890e-06	3.722e-09	20.01
exm1355822	pheno_446.6	2.989e-03	0.002988	1.453e-03	[[23817, 133, 1], [31, 4, 0]]	4.0	Polyarteritis nodosa	19.01	1.477e-08	18.66	1.677e-08	21.44	5.335e-05	21.44	1.072e-05	7.854e-09	20.01
exm1356585	pheno_635.2	1.396e-03	0.001396	2.866e-03	[[15269, 36], [41, 3]]	3	Antepartum hemorrhage, abruptio placentae, and placenta previa	35.06	2.95e-08	0.00	0.000e+00	31.03	1.869e-04	31.03	3.147e-05	5.614e-08	9.58
exm1358300	pheno_259.8	2.726e-03	0.002726	8.932e-04	[[25579, 137], [20, 3]]	3	Polyglandular activity in multiple endocrine adenomatosis	28.41	9.26e-08	28.62	8.431e-08	28.01	2.575e-04	28.01	4.417e-05	1.605e-07	9.24
exm1358878	pheno_200.1	1.300e-03	0.001299	7.286e-03	[[26822, 61], [192, 5]]	5	Polycythemia vera	12.25	1.212e-07	12.03	1.399e-07	11.45	1.207e-04	11.45	3.453e-05	3.032e-07	26.14
exm1359820	pheno_722.9	1.329e-03	0.001329	1.930e-03	[[24244, 58], [44, 3]]	3	Other and unspecified disc disorder	29.92	3.712e-08	30.10	3.051e-08	28.50	2.243e-04	28.50	3.868e-05	7.925e-08	9.65
exm1361246	pheno_270	2.221e-03	0.00222	2.072e-02	[[27535, 114], [572, 13]]	13	Disorders of protein plasma/amino-acid transport and metabolism	5.5	8.97e-09	5.46	1.003e-08	5.49	2.503e-06	5.49	1.084e-06	8.261e-09	444.24
exm1363895	pheno_300.12	1.985e-03	0.001985	8.501e-03	[[20344, 65], [169, 6]]	6	Agorophobia, social phobia, and panic disorder	10.65	6.163e-08	11.20	3.301e-08	11.11	3.141e-05	11.11	9.264e-06	3.607e-08	47.52
exm136404	pheno_642.1	2.566e-03	0.002566	6.860e-03	[[15074, 80], [98, 6]]	6	Preeclampsia and eclampsia	13.67	4.552e-09	0.00	0.000e+00	11.54	2.622e-05	11.54	7.530e-06	2.473e-08	48.95
exm1365443	pheno_571.6	1.269e-03	0.001269	1.011e-02	[[23102, 56], [232, 6]]	6	Primary biliary cirrhosis	11.39	2.608e-08	10.62	5.997e-08	10.67	3.974e-05	10.67	1.204e-05	6.428e-08	44.85
exm1365801	pheno_198	2.900e-03	0.002899	1.490e-01	[[20326, 98], [3432, 44]]	44	Secondary malignant neoplasm	3.12	1.112e-09	3.19	1.008e-09	2.66	5.148e-07	2.66	3.139e-07	4.968e-08	4778.82
exm1365801	pheno_198.2	2.900e-03	0.002899	5.604e-02	[[20326, 98], [1157, 20]]	20	Secondary malignancy of respiratory organs	4.15	1.474e-08	4.22	1.621e-08	3.59	5.624e-06	3.59	3.121e-06	1.829e-07	588.13
exm1369369	pheno_008	1.582e-03	0.001582	2.377e-02	[[28199, 79], [676, 11]]	11	Intestinal infection	5.67	9.457e-08	5.63	1.054e-07	5.81	9.389e-06	5.81	3.982e-06	5.520e-08	198.06
exm137060	pheno_635.2	2.288e-03	0.002287	2.866e-03	[[15238, 67], [40, 4]]	4	Antepartum hemorrhage, abruptio placentae, and placenta previa	23.75	1.11e-08	0.00	0.000e+00	22.74	4.962e-05	22.74	9.860e-06	1.032e-08	18.99
exm1371830	pheno_528.6	2.893e-03	0.002893	1.668e-03	[[27373, 152], [41, 5]]	5	Leukoplakia of oral mucosa	21.2	2.972e-10	20.88	3.238e-10	21.96	6.377e-06	21.96	1.291e-06	2.030e-10	40.44
exm137286	pheno_642.1	2.446e-03	0.002445	6.860e-03	[[15089, 78], [99, 6]]	6	Preeclampsia and eclampsia	14.07	3.175e-09	0.00	0.000e+00	11.72	2.408e-05	11.72	6.867e-06	2.039e-08	49.77
exm137286	pheno_575.1	2.446e-03	0.002445	8.587e-03	[[27168, 127], [229, 8]]	8	Cholangitis	7.73	4.041e-08	7.68	3.913e-08	7.47	2.320e-05	7.47	8.307e-06	6.590e-08	90.90
exm1375394	pheno_425.2	1.447e-03	0.001446	1.513e-02	[[27073, 71], [408, 9]]	9	Secondary/extrinsic cardiomyopathies	7.68	3.688e-08	7.97	1.848e-08	8.41	3.424e-06	8.41	1.199e-06	2.816e-09	182.91
exm1377617	pheno_379.4	1.480e-03	0.00148	1.122e-03	[[25738, 71], [26, 3]]	3	Anomalies of pupillary function	36.95	8.669e-09	40.12	3.111e-09	41.83	7.810e-05	41.83	1.109e-05	3.648e-09	10.22
exm1378603	pheno_722.9	1.396e-03	0.001396	1.930e-03	[[24243, 64], [44, 3]]	3	Other and unspecified disc disorder	25.79	1.205e-07	26.17	9.559e-08	25.83	2.959e-04	25.83	5.345e-05	1.782e-07	9.43
exm1379627	pheno_856	4.223e-03	0.004221	1.871e-03	[[24864, 202], [42, 5]]	5	Vascular complications of surgery and medical procedures	15.21	1.455e-08	15.31	1.283e-08	14.65	4.197e-05	14.65	1.033e-05	2.762e-08	30.93
exm1380346	pheno_642.1	2.972e-03	0.002971	6.860e-03	[[15056, 95], [98, 7]]	7	Preeclampsia and eclampsia	13.46	4.288e-10	0.00	0.000e+00	11.32	6.460e-06	11.32	1.886e-06	2.497e-09	90.42
exm1381302	pheno_259.8	2.423e-03	0.002439	8.932e-04	[[25610, 115], [20, 3]]	3	Polyglandular activity in multiple endocrine adenomatosis	32.58	3.001e-08	32.34	3.007e-08	33.40	1.554e-04	33.40	2.448e-05	3.638e-08	9.62
exm1381398	pheno_656.6	1.582e-03	0.001581	2.205e-03	[[28868, 87], [59, 5]]	5	Perinatal disorders of digestive system	27.92	9.194e-08	19.12	1.216e-06	28.12	1.887e-06	28.12	3.423e-07	5.206e-12	47.16
exm1382985	pheno_286.11	1.767e-03	0.001766	9.740e-04	[[22487, 75], [19, 3]]	3	Von willebrand's disease	53.24	6.284e-10	52.64	5.997e-10	47.34	5.821e-05	47.34	7.778e-06	1.902e-09	10.14
