SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs4664308	pheno_580.12	2	Nephropathy (idiopathic membranous)	556 European ancestry cases, 2,338 European ancestry controls	9E-29	2.28	0.43	PLA2R1,LY75,ITGB6,RBMS1	9.13348837209	0.00157053984278	0.00186771308908	0.017399771299	exm236158,exm236181	0.00181111572275,6.72902227306e-05	6.18453786805,78.914893617	0.0448642099763,0.0168937649499	[[19637, 75], [86, 3]]
rs6738825	pheno_555.1	2	Crohn's disease	6,333 European ancestry cases, 15,056 European ancestry controls	4E-9	1.06	0.473	PLCL1	1.47938942205	0.0185452992197	0.0258234918071	0.0761957011045	exm255630	0.0258234918071	1.47938942205	0.0404395125771	[[20183, 1050, 14], [413, 31, 1]]
rs6718520	pheno_335	2	Multiple sclerosis	5,545 European ancestry cases, 12,153 European ancestry controls	3E-8	1.17	0.48	THADA	2.14523536165	0.00427359624901	0.0120958245012	0.0462043989464	exm189559	0.0120958245012	2.14523536165	0.00718110174823	[[22160, 524, 6], [285, 15, 0]]
rs13003464	pheno_555.1	2	Crohn's disease	737 Ashkenazi Jewish cases, 2,257  Ashkenazi Jewish controls	5E-9	1.05	0.487	PUS10, PEX13, REL, KIAA1841, C2orf74, PAPOLG, USP34	47.8536036036	0.00772953754355	3.36451113653e-05	0.00314860628234	exm196039	3.36451113653e-05	47.8536036036	0.0406071807699	[[21247, 1], [444, 1]]
rs10166942	pheno_340	2	Migraine	5,122 European ancestry cases, 18,108 European ancestry controls	6E-12	1.18	0.81	TRPM8	0.743481589941	0.0119985117846	0.0452983390048	-0.151553164972	exm277828,exm277825	0.0452022071193,0.0450624978943	0.745203761755,0.747447853634	0.0306997239449,0.0306247846082	[[25485, 2435, 66], [769, 57, 0]]
rs6741751	pheno_340	2	Migraine without aura	7,107 European ancestry cases, 69,427 European ancestry controls	9E-11	1.25	0.9	TRPM8	0.743481589941	0.0119985117846	0.0452983390048	-0.121242531978	exm277828,exm277825	0.0452022071193,0.0450624978943	0.745203761755,0.747447853634	0.0306997239449,0.0306247846082	[[25485, 2435, 66], [769, 57, 0]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs4812829	pheno_250.2	20	Type 2 diabetes	5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls	3E-10	1.09	0.29	HNF4A	2.80919377256	0.00222462922208	0.000656079671624	0.00583060717441	exm1543305	0.000656079671624	2.80919377256	0.00389531635112	[[21511, 23], [4661, 14]]
rs259964	pheno_555	20	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	1E-12	1.09	0.464	ZNF831,CTSZ	3.96228528753	0.0223780368501	0.000588789448893	0.00461276449462	exm1553860	0.000588789448893	3.96228528753	0.0482019623992	[[21222, 26], [618, 3]]
rs6017317	pheno_250.2	20	Type 2 diabetes	4,026 Chinese ancestry cases, 1,042 Korean ancestry cases, 794 Malaysian ancestry cases, 931 Japanese ancestry cases, 159 Filipino ancestry cases, 4,654 Chinese ancestry controls, 2,943 Korean ancestry controls, 1,240 Malaysian ancestry controls, 1,404 Japanese ancestry controls, 1,624 Filipino ancestry controls.	1E-11	1.09	0.48	FITM2,R3HDML,HNF4A	1.43814900696	0.00240976966277	0.00676266738443	0.0185889208396	exm1543211,exm1543305	0.00610658771281,0.000656079671624	1.31051966807,2.80919377256	0.0482106153475,0.00389531635112	[[21262, 271, 1], [4592, 81, 2]]
rs6017342	pheno_555.2	20	Ulcerative colitis	2,361 European ancestry cases, 5,417 European ancestry controls	9E-17	1.17	0.52	HNF4A	0.400089684645	0.000836604426404	0.0313067761254	-0.0383133497493	exm1543276	0.0313067761254	0.400089684645	0.00284892460984	[[19908, 1325, 15], [337, 9, 0]]
rs2427345	pheno_185	20	Prostate cancer	11,085 European ancestry cases, 11,463 European ancestry controls	4E-8	1.06	0.63	ADRM1, C20orf15, C20orf151, C20orf166, C20orf166-AS1,CABLES2, GATA5, GTPBP5, HRH3, LAMA5, MIR1-1,MIR133A2, MIR4758, OSBPL2, RPS21	0.334623818526	0.000484830895744	0.00537488555054	-0.0188849296341	exm1555810,exm1555390	0.00278659731136,0.00261921660076	0.315657730057,0.348044159738	0.0400003235053,0.0282197162863	[[9483, 125], [1587, 7]]
rs6062509	pheno_185	20	Prostate cancer	11,085 European ancestry cases, 11,463 European ancestry controls	4E-16	1.12	0.7	ABHD16B, ARFRP1, C20orf195, DNAJC5, EEF1A2, GMEB2,LIME1, LOC100505815, MIR1914, MIR647, MIR941-1,MIR941-2, MIR941-3, MIR941-4, PPDPF, PRIC285, PRPF6,PTK6, RTEL1, RTEL1-TN, RTEL1-TNFRSF6B, SAMD10,SLC2A4RG, SRMS, STMN3, TNFRSF6B, TPD52L2, UCKL1,UCKL1-AS1, ZBTB46, ZGPAT, ZNF512B	0.240722741433	0.0072180752697	0.00203559772551	-0.00285841887882	exm1560209	0.00203559772551	0.240722741433	0.0276152722674	[[9634, 50, 0], [1604, 2, 0]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs13048019	pheno_334.21	21	Amyotrophic lateral sclerosis	405 Finnish cases, 497 Finnish controls	3E-8	2.02	0.17	SOD1	8.30950626382	0.00790363873136	0.00124928250667	0.0302298218242	exm1565758	0.00124928250667	8.30950626382	0.0264938760924	[[22552, 59], [92, 2]]
rs2839186	pheno_187.2	21	Testicular germ cell tumor	986 European ancestry cases, 4,946 European ancestry controls	1E-9	1.26	0.46	MCM3AP	6.2513368984	0.00525589338389	0.00408788103089	0.0440902717816	exm1581271	0.00408788103089	6.2513368984	0.0146623480179	[[11690, 102], [55, 3]]
rs2823093	pheno_174.11	21	Breast cancer	10,052 European ancestry cases, 12,575 European ancestry controls	7E-16	1.09	0.73	NRIP1	0.708788779106	0.00688623304122	0.0237566458039	-0.136578490019	exm1562689	0.0237566458039	0.708788779106	0.0181657473987	[[11533, 607, 4], [1386, 52, 0]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs8141797	pheno_334.21	22	Amyotrophic lateral sclerosis	506 Han Chinese ancestry cases, 1,859 Han Chinese ancestry controls	2E-9	1.52	0.1026	CABIN1, SUSD2, GGT5	9.55529759392	0.000312794656924	0.00233864997645	0.143290861887	exm1593808,exm1593698	0.00102631401844,0.00131215934325	10.8317801673,8.48313343328	0.0162074512936,0.0255270976622	[[22586, 101, 1], [90, 4, 0]]
rs6001930	pheno_174.11	22	Breast cancer	10,052 European ancestry cases, 12,575 European ancestry controls	9E-19	1.12	0.11	MKL1	16.9150417827	0.0142478026208	0.000117761851889	0.0161683980935	exm1611195	0.000117761851889	16.9150417827	0.0312298378502	[[12145, 1], [1436, 2]]
rs2412971	pheno_580.32	22	Nephropathy	1,194 Chinese ancestry cases, 902 Chinese ancestry controls	2E-9	1.25	0.49	HORMAD2, MTMR3, LIF, OSM	34.5023255814	0.00618580303018	8.41127784133e-05	0.00473810035326	exm1599017	8.41127784133e-05	34.5023255814	0.0378978821753	[[22254, 3], [215, 1]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs13098911	pheno_557.1	3	Celiac disease	4,533 European descent cases, 10,750 European descent controls	3E-17	1.3	0.1	CCR1, CCR2, CCRL2, CCR3, CCR5, CCR9	12.2472972973	0.000613636090919	0.00168418216114	0.158666766387	exm307688,exm307498	0.00136267285758,0.000319983832396	9.41644444444,27.9052631579	0.0211629290055,0.0390722497728	[[21147, 70], [74, 3]]
rs11708996	pheno_747.1	3	Brugada syndrome	312 European ancestry cases, 1,115 European ancestry controls	1E-14	1.73	0.15	SCN5A	2.72126259844	0.0172464623737	0.00112711123074	0.0118195207572	exm301236	0.00112711123074	2.72126259844	0.0298190944517	[[27990, 59], [1046, 6]]
rs3197999	pheno_555	3	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	1E-47	1.18	0.296	MST1,PFKFB4,MST1R,UCN2,GPX1,IP6K2,BSN,IP6K1,USP4	4.20409379968	0.000281541072717	0.00188596638938	0.0227003538823	exm316608,exm316201	0.000185073019719,0.00170050846887	9.80383106393,3.6010744324	0.0253912527053,0.00502712166525	[[21155, 74], [612, 9]]
rs7640543	pheno_340	3	Migraine	2,326 European ancestry cases, 4,580 European ancestry controls	1E-9	1.19	0.32	TGFBR2	4.39447453104	0.0078904523398	0.000588789448893	0.00679469600133	exm296618	0.000588789448893	4.39447453104	0.0172731470276	[[27995, 31], [822, 4]]
rs6790925	pheno_340	3	Migraine - clinic-based	5,175 European ancestry clinic-based cases, 13,972 European ancestry clinic-based controls	2E-8	1.15	0.38	TGFBR2	4.39447453104	0.0078904523398	0.000588789448893	0.00592087010825	exm296618	0.000588789448893	4.39447453104	0.0172731470276	[[27995, 31], [822, 4]]
rs11177	pheno_740	3	Osteoarthritis	7,410 European ancestry cases, 11,009 European ancestry controls	5E-9	1.09	0.38	GNL3, GLT8D1	3.45503142915	0.00556547025121	0.000353273669336	0.00294681707061	exm322606	0.000353273669336	3.45503142915	0.00876500941459	[[23429, 13], [4173, 8]]
rs10428132	pheno_747.1	3	Brugada syndrome	312 European ancestry cases, 1,115 European ancestry controls	1E-68	2.55	0.41	SCN10A	8.9019047619	0.0108534359168	0.000151413189771	0.00128920688191	exm301341	0.000151413189771	8.9019047619	0.0316282111267	[[28041, 6], [1050, 2]]
rs9847710	pheno_555.2	3	Ulcerative colitis	Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls	1E-8	1.06	0.416	PRKCD,ITIH4	61.5768115942	0.00536090275195	3.36496399489e-05	0.0046989240279	exm323695	3.36496399489e-05	61.5768115942	0.0317943148455	[[21244, 1], [345, 1]]
rs7613051	pheno_939	3	Atopic dermatitis	1,472 Japanese ancestry cases, 7,971 Japanese ancestry controls	6E-21	1.29	0.453	GLB1	1.68110878456	0.000113960943563	0.0144193559242	0.0414814345567	exm297422	0.0144193559242	1.68110878456	0.000204625381884	[[23514, 667, 3], [1318, 62, 1]]
rs170934	pheno_335	3	Multiple sclerosis	5,545 European ancestry cases, 12,153 European ancestry controls	2E-8	1.17	0.48	EOMES	25.3747203579	0.000940010081977	0.000168236877524	0.00760143112723	exm296327	0.000168236877524	25.3747203579	0.00451125533465	[[22685, 6], [298, 2]]
rs4607103	pheno_250.2	3	Type 2 diabetes	4,549 cases,5,579 controls	1E-8	1.09	0.76	ADAMTS9	0.854748641905	0.0139956600918	0.0281320456304	-0.203053656949	exm328250	0.0281320456304	0.854748641905	0.0295493710755	[[20309, 1204, 18], [4445, 225, 3]]
rs11708067	pheno_250.2	3	Type 2 diabetes	2,112 lean type 2 diabetes cases, 4,123 obese type 2 diabetes cases, 54,412 controls	6E-8	1.25	0.78	ADCY5	0.587555841464	0.00526510797365	0.00385236525133	-0.00706205668544	exm343931	0.00385236525133	0.587555841464	0.0130478968325	[[21355, 178, 1], [4652, 23, 0]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs2231142	pheno_274.1	4	Gout	968 Icelandic ancestry cases, 40,000 Icelandic ancestry controls	3E-12	1.67	0.101	ABCG2	2.13520408163	0.0216114995088	0.00206917434897	0.0261938075267	exm412787	0.00206917434897	2.13520408163	0.0441098982883	[[27900, 112], [1050, 9]]
rs11248060	pheno_332	4	Parkinson's disease	2,197 cases, 2,061 controls	3E-12	1.21	0.12	GAK, DGKQ	5.94984243697	0.0175154242156	0.000773941718824	0.0317137140661	exm379811	0.000773941718824	5.94984243697	0.0491572290537	[[22657, 32], [238, 2]]
rs9790517	pheno_174.11	4	Breast cancer	10,052 European ancestry cases, 12,575 European ancestry controls	4E-8	1.05	0.23	TET2	1.22955869532	0.0233097057418	0.0313740663482	0.159736050046	exm417045	0.0313740663482	1.22955869532	0.0483630710567	[[11362, 774, 11], [1327, 107, 4]]
rs7659024	pheno_452	4	Venous thromboembolism	1,542 European ancestry cases, 1,110 European ancestry controls	2E-13	1.53	0.25	FGG, FGA	4.36039690903	9.00802016626e-05	0.000992864835757	0.0113183915318	exm430529,exm430467	0.000824471665096,0.000168248199744	3.52762425544,11.5519414169	0.0040520771491,0.00660520309392	[[22571, 39], [1460, 11]]
rs1713985	pheno_362.2	4	Age-related macular degeneration	827 Japanese ancestry cases, 3,323 Japanese ancestry controls	2E-8	1.3	0.29	REST, C4orf14, POLR2B, IGFBP7	1.26456956172	0.0223780572215	0.0400498098475	0.134338913755	exm2256654	0.0400498098475	1.26456956172	0.0434513960822	[[24412, 2021, 41], [762, 82, 1]]
rs3774959	pheno_555.2	4	Ulcerative colitis	Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls	4E-12	1.12	0.358	NFKB1,MANBA	9.11996066863	9.01470195641e-06	0.00121126476229	0.0275505960479	exm416171,exm416122,exm416053	0.000100935334096,0.000605612004576,0.000504693650954	30.7913043478,6.62848812995,10.315840622	0.047304970451,0.0131536493307,0.00437814968424	[[21200, 48], [339, 7]]
rs6536024	pheno_452	4	Venous thromboembolism	1,618 European ancestry cases, 42,881 European ancestry controls	2E-13	1.25	0.42	FGG	3.52762425544	0.00222427649969	0.000824471665096	0.00553985951185	exm430529	0.000824471665096	3.52762425544	0.0040520771491	[[22579, 35], [1463, 8]]
rs17021463	pheno_187.2	4	Testicular germ cell tumor	582 European ancestry male cases, 1,056 European ancestry male controls	1E-8	1.19	0.42	HPGDS, SMARCAD1	103.368421053	0.00153332523487	0.000100996498788	0.0208880524441	exm414240	0.000100996498788	103.368421053	0.0146203869823	[[11784, 2], [57, 1]]
rs3756008	pheno_452	4	Venous thromboembolism	1,542 European ancestry cases, 1,110 European ancestry controls	6E-11	1.4	0.44	F11	2.98408014973	0.013455634958	0.000706571111335	0.00342283251251	exm438115	0.000706571111335	2.98408014973	0.0234264708959	[[22587, 31], [1465, 6]]
rs12500426	pheno_185	4	Prostate cancer	1,854 European ancestry cases, 1,894 European ancestry controls	1E-11	1.08	0.46	PDLIM5	1.51193842287	0.0282148315772	0.00644368922238	0.0196104293888	exm414390,exm414362	0.00625820127183,0.00587166459168	1.56642430771,1.66085328604	0.0388253113905,0.0226446608691	[[9567, 116, 0], [1577, 29, 0]]
rs4689388	pheno_250.2	4	Type 2 diabetes and other traits	679 French cases, 697 French controls	1E-8	1.16	0.57	WFS1, PPP2R2C	0.375380822708	0.0160952355387	0.0010268323065	-0.00137317686824	exm386500	0.0010268323065	0.375380822708	0.0484394005635	[[21470, 49], [4669, 4]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs7705924	pheno_555.1	5	Crohn's disease	737 Ashkenazi Jewish cases, 2,257  Ashkenazi Jewish controls	2E-8	1.48	0.066	SLCO6A1	47.8536036036	0.00772953754355	3.36451113653e-05	0.0164827991654	exm469447	3.36451113653e-05	47.8536036036	0.0406071807699	[[21247, 1], [444, 1]]
rs13361189	pheno_555.1	5	Crohn's disease	1,748 cases,2,938 controls	2E-10	1.38	0.08	IRGM	3.74558615819	0.00670695582036	0.00164872139973	0.0559368483111	exm2275830	0.00164872139973	3.74558615819	0.0137204029993	[[21183, 64, 0], [440, 5, 0]]
rs7714584	pheno_555.1	5	Crohn's disease	6,333 European ancestry cases, 15,056 European ancestry controls	8E-19	1.37	0.088	IRGM	3.74558615819	0.00670695582036	0.00164872139973	0.0512228604309	exm2275830	0.00164872139973	3.74558615819	0.0137204029993	[[21183, 64, 0], [440, 5, 0]]
rs11747270	pheno_555.1	5	Crohn's disease	3,230 cases4,829 controls	3E-16	1.33	0.09	IRGM	3.74558615819	0.00670695582036	0.00164872139973	0.0515908776403	exm2275830	0.00164872139973	3.74558615819	0.0137204029993	[[21183, 64, 0], [440, 5, 0]]
rs11741861	pheno_555	5	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	3E-37	1.25	0.093	TNIP1,IRGM,ZNF300P1	2.67974434115	0.0264471575455	0.00164872139973	0.0380056072349	exm2275830	0.00164872139973	2.67974434115	0.0463889761061	[[21183, 64, 0], [616, 5, 0]]
rs27434	pheno_715.2	5	Ankylosing spondylitis	2,053 European descent cases, 5,140 European descent controls	5E-12	1.19	0.23	ERAP1	146.333333333	0.000737809991263	8.45937806652e-05	0.0452279499599	exm468318	8.45937806652e-05	146.333333333	0.00922316941135	[[24145, 3], [55, 1]]
rs2853677	pheno_165.1	5	Lung adenocarcinoma	1,695 Japanese ancestry cases, 5,333 Japanese ancestry controls	3E-40	1.41	0.3	TERT	6.59451421018	0.000852293171965	0.000370096225019	0.00576975133574	exm442026	0.000370096225019	6.59451421018	0.0020473461369	[[27937, 17], [1246, 5]]
rs3091338	pheno_555.1	5	Crohn's disease	737 Ashkenazi Jewish cases, 2,257  Ashkenazi Jewish controls	4E-8	1.23	0.328	IL3, ACSL6, P4HA2, PDLIM4, SLC22A4	7.3745441917	0.0125403553026	0.000285993068874	0.00522771298069	exm476675	0.000285993068874	7.3745441917	0.0369584173059	[[21235, 13], [443, 2]]
rs2736100	pheno_165.1	5	Lung adenocarcinoma	1,004 Japanese cases, 1,900 Japanese controls	3E-11	1.27	0.39	TERT	6.59451421018	0.000852293171965	0.000370096225019	0.00492752839697	exm442026	0.000370096225019	6.59451421018	0.0020473461369	[[27937, 17], [1246, 5]]
rs12521868	pheno_555.1	5	Crohn's disease	6,333 European ancestry cases, 15,056 European ancestry controls	1E-20	1.23	0.422	SLC22A4,SLC22A5,IRF1,IL3	7.3745441917	0.0125403553026	0.000285993068874	0.00406324610822	exm476675	0.000285993068874	7.3745441917	0.0369584173059	[[21235, 13], [443, 2]]
rs2188962	pheno_555	5	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	1E-52	1.16	0.425	IRF1,IL13,CSF2,SLC22A4,IL4,IL3,IL5,PDLIM4,SLC22A5,ACSL6	7.92942494399	0.00345396908189	0.000285993068874	0.00459992002867	exm476675	0.000285993068874	7.92942494399	0.00968330075574	[[21235, 13], [618, 3]]
rs171748	pheno_295.1	5	Schizophrenia	5,001 European ancestry cases, 6,243 European ancestry controls, 8,832 cases, 12,067 controls	4E-8	1.08	0.471	ZSWIM6, C5orf43	11.3522853958	0.00389754182614	0.00127855724908	0.0285337477125	exm456848	0.00127855724908	11.3522853958	0.0151161165477	[[20366, 46], [78, 2]]
rs2546890	pheno_696.4	5	Psoriasis	472 German cases, 1,146 German controls	1E-20	1.54	0.56	IL12B	0.58100998057	0.0155673545081	0.0305497611197	-0.0184071130077	exm500154	0.0305497611197	0.58100998057	0.0444157826067	[[22397, 1428, 13], [376, 14, 0]]
rs2082412	pheno_696.4	5	Psoriasis	1,359 cases, 1,400 controls	2E-28	1.44	0.8	IL12B	0.58100998057	0.0155673545081	0.0305497611197	-0.0322722111174	exm500154	0.0305497611197	0.58100998057	0.0444157826067	[[22397, 1428, 13], [376, 14, 0]]
rs17651119	pheno_296.22	5	Major depressive disorder	Up to 2,256 European ancestry cases	2E-8	3.18	0.99	MYO10	0.396161267676	0.0025646588453	0.0103963394119	-0.00187038565624	exm446368,exm446468	0.00997577551982,0.00800753650495	0.355811311783,0.293739525368	0.0049804117727,0.00655666470071	[[19975, 437, 0], [813, 7, 0]]
SNP_name	Phenotype	Chr	Disease_Trait	Sample Size	p-val_rep	OR_rep	MAF_rep	Gene_rep	OR_combined	p-val_combined	MAF_combined	P_12_max	SNPS_rare	MAFs_rare_snps	p-vals_rare_snps	ORs_rare_snps	A_cmb
rs9266406	pheno_711.3	6	Behcet's disease	147 Han Chinese cases, 951 Han Chinese controls	2E-10	2.29	0.4	MICA, MICB, DHFRP2	67.4444444444	0.00158755305759	0.000319639312271	0.0235348207846	exm530805	0.000319639312271	67.4444444444	0.0163261670344	[[24280, 15], [24, 1]]
rs12153855	pheno_362.2	6	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	1E-9	1.44	0.011	TNXB	4.18418904209	1.07609032986e-05	0.002289331044	0.604734461366	exm534236,exm534246,exm534536	0.000151443763882,0.000454209003432,0.00168287839521	12.5450236967,4.48415522793,3.54717741935	0.0181349623839,0.0368946287743,0.00175003165179	[[26358, 106], [832, 14]]
rs9380272	pheno_362.2	6	Age-related macular degeneration	2,978 European ancestry cases, 2,859 European ancestry controls	2E-8	4.31	0.012	C2,CFB	3.22942292393	0.00282453667192	0.00161594398061	0.100900358368	exm533622,exm533229	0.00163272176401,0.00159819656135	3.18854415274,3.27359513994	0.00556611378541,0.00482000475849	[[26386, 78], [838, 8]]
rs3798220	pheno_411	6	Coronary heart disease	22,233 European ancestry cases, 64,762 European ancestry controls	3E-11	1.51	0.02	LPA	3.26574315623	0.00698992451036	0.000386931799065	0.041841717706	exm592973	0.000386931799065	3.26574315623	0.0101313694696	[[21977, 11], [5506, 9]]
rs2395029	pheno_071	6	AIDS progression	275 HIV positive patients, 1,438 controls	3E-19	3.47	0.03	HCP5, MICB, MCCD1, BAT1, LTB, TNF	7.75460902734	0.00928759307598	0.00104310373835	0.0777028017853	exm531377	0.00104310373835	7.75460902734	0.0300290105466	[[24396, 52], [121, 2]]
rs3851228	pheno_555	6	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	1E-13	1.15	0.073	TRAF3IP2,FYN,REV3L	8.57835218094	0.010393354199	0.000185054338683	0.0189096044054	exm572157	0.000185054338683	8.57835218094	0.0311474925659	[[21240, 8], [619, 2]]
rs3129934	pheno_335	6	Multiple sclerosis	197 European ancestry cases, 234 European ancestry controls	7E-16	2.34	0.1	C6orf10	2.2381284221	0.00654950751092	0.00906888313087	0.086740705521	exm-rs7775149	0.00906888313087	2.2381284221	0.0140474020595	[[22283, 398, 6], [288, 12, 0]]
rs3117582	pheno_165.1	6	Lung adenocarcinoma	5,739 European descent cases, 5,848 European descent controls	5E-12	1.22	0.1	BAT3, APOM	5.059002826	9.50815199944e-05	0.000827143821742	0.0342993682926	exm532094,exm532064,exm531934	0.000437386447749,0.000253198744134,0.000134584973588	4.06769051605,5.61612903226,7.45850013344	0.0236413067346,0.0240507677974,0.0432291431989	[[27830, 34, 3], [1234, 9, 0]]
rs9271366	pheno_555.2	6	Ulcerative colitis	388 Korean ancestry cases, 739 Korean ancestry controls	1E-18	2.1	0.11	HLA-DRB1, HLA-DQA1	2.07827380952	0.0237250112903	0.00653616791887	0.0588049636383	exm-rs2858880,exm536425,exm2275871,exm536439	0.00567053676594,0.00644368922238,0.00639859904358,0.00641004071469	2.45286730607,2.09974308683,2.12723214286,2.11442808353	0.0145107323622,0.0454892358332,0.0441233128393,0.0448436079257	[[20949, 270], [336, 9]]
rs10484561	pheno_202.21	6	Follicular lymphoma	681 European ancestry cases, 750 European ancestry controls	1E-29	1.95	0.11	HLA-DQB1	1.54720797266	0.0108227713671	0.0421741470964	0.304205951644	exm536671	0.0421741470964	1.54720797266	0.0206519777285	[[24767, 2160, 52], [227, 33, 0]]
rs1150754	pheno_695.42	6	Systemic lupus erythematosus	811 anti-dsDNA positive European ancestry cases, 906 anti-dsDNA negative European ancestry cases, 4,813 European ancestry controls	6E-29	2.21	0.13	TNXB	2.1528588098	0.00416309855556	0.00811038196197	0.0607744770543	exm534264,exm534779	0.00802624936901,8.41127784133e-05	2.0120386679,57.1674311927	0.0197241889029,0.0341634468155	[[24527, 392, 5], [422, 13, 1]]
rs4947296	pheno_242.1	6	Graves' disease	1,468 Chinese ancestry cases, 1,490 Chinese ancestry controls	4E-51	1.77	0.14	MUC21, C6orf15	8.07747933884	0.00918487574876	0.000454591372866	0.0148182099352	exm530023	0.000454591372866	8.07747933884	0.0293430618203	[[23457, 22], [264, 2]]
rs9271366	pheno_335	6	Multiple sclerosis	1,618 European ancestry cases, 3,413 European ancestry controls	7E-184	2.78	0.15	HLA-DRB1	2.37754508435	0.0277670669825	0.00419358111536	0.0239098996802	exm536451	0.00419358111536	2.37754508435	0.0463212275779	[[22384, 189, 1], [294, 6, 0]]
rs987870	pheno_709.3	6	Systemic sclerosis	2,296 European ancestry cases, 5,172 European ancestry controls	2E-20	2.09	0.15	HLA-DPA1, HLA-DPB1	2.49446779938	0.00145117218284	0.0141669751321	0.11272428479	exm537903,exm537709	0.0135598923284,0.000656145899929	2.20506725243,9.3728685108	0.0148658118215,0.0220455690515	[[24071, 684, 4], [191, 14, 0]]
rs9275406	pheno_714.1	6	Rheumatoid arthritis	706 North Indian ancestry cases, 761 North Indian ancestry controls	3E-12	2.1	0.17	HLA-DQB1, HLA-DQA2, HLA-DQA1, C6orf10	1.43963300438	1.44080261752e-07	0.0844989331798	0.340749168181	exm-rs3806155,exm536936,exm536898,exm536671	0.0327802235015,0.0317284075233,0.0316968942427,0.0421741470964	1.77688188577,1.2844215291,1.28605468532,1.45352387608	2.50884507487e-08,0.0267727416583,0.0266331046816,9.25871309046e-05	[[20208, 3829, 98], [864, 242, 8]]
rs3129889	pheno_335	6	Multiple sclerosis	5,545 European ancestry cases, 12,153 European ancestry controls	1E-206	2.97	0.2	HLA-DRB1	2.37754508435	0.0277670669825	0.00419358111536	0.0167852326038	exm536451	0.00419358111536	2.37754508435	0.0463212275779	[[22384, 189, 1], [294, 6, 0]]
rs1799964	pheno_555.1	6	Crohn's disease	6,333 European ancestry cases, 15,056 European ancestry controls	4E-11	1.19	0.209	LTA,HLA-DQA2,TNF,LST1,LTB	2.34261065266	0.000152577683813	0.0120138464671	0.113158959082	exm-rs2858880,exm536451,exm536759,exm531398,exm536425,exm536439,exm-rs2239697	0.00567053676594,0.00419358111536,0.00578695915483,0.00107664356369,0.00644368922238,0.00641004071469,0.00600722216597	2.11528834602,2.54202159769,2.12324611301,3.89097468509,1.99410565179,2.00670376489,1.96627954741	0.0326513136414,0.0120536946798,0.0237949159332,0.0484388781696,0.031530166847,0.0310356806091,0.0432236267601	[[20578, 480, 8], [418, 24, 0]]
rs2180341	pheno_174.11	6	Breast cancer	249 Ashkenazi Jewish ancestry non-BRCA1/2 carriers cases, 299 Ashkenazi Jewish ancestry non-BRCA1/2 carriers controls	3E-8	1.41	0.21	ECHDC1,RNF146	16.9164345404	0.0142453463191	8.41212692217e-05	0.00480591673166	exm576641	8.41212692217e-05	16.9164345404	0.031225414494	[[12146, 1], [1436, 2]]
